Date,equity
2022-05-19,9785.014762063316
2022-05-20,9830.097319789658
2022-05-23,9939.073174584768
2022-05-24,9829.267352294226
2022-05-25,9971.12705556662
2022-05-26,10201.488712050435
2022-05-27,10469.178901884703
2022-05-31,10369.839276738257
2022-06-01,10249.151618095677
2022-06-02,10505.63178339196
2022-06-03,10293.697550316883
2022-06-06,10272.4537258916
2022-06-07,10356.369978788389
2022-06-08,10249.320218046072
2022-06-09,9989.830270887924
2022-06-10,9703.321985470384
2022-06-13,9295.32608057767
2022-06-14,9304.200389441325
2022-06-15,9475.676590533272
2022-06-16,9170.639162663838
2022-06-17,9247.092899333386
2022-06-21,9430.247798963106
2022-06-22,9426.558342053055
2022-06-23,9524.150715988646
2022-06-24,9809.859558973905
2022-06-27,9748.261252899229
2022-06-28,9547.242104049727
2022-06-29,9517.358165736741
2022-06-30,9456.318205149346
2022-07-01,9430.712994723763
2022-07-05,9468.141941368476
2022-07-06,9496.145536682809
2022-07-07,9689.907122623272
2022-07-08,9688.310379144967
2022-07-11,9552.704867546361
2022-07-12,9489.939543143373
2022-07-13,9501.285273163137
2022-07-14,9533.402534569854
2022-07-15,9707.822954214027
2022-07-18,9630.715978732209
2022-07-19,9902.530064220537
2022-07-20,10045.599685456911
2022-07-21,10181.28384951862
2022-07-22,10090.46974054837
2022-07-25,10049.752939871427
2022-07-26,9947.190852825086
2022-07-27,10240.783475293676
2022-07-28,10358.22516817317
2022-07-29,10465.50821448087
2022-08-01,10479.968734349815
2022-08-02,10406.475963053852
2022-08-03,10631.871387285753
2022-08-04,10694.285693435946
2022-08-05,10622.159450572324
2022-08-08,10581.98575210008
2022-08-09,10396.952914476149
2022-08-10,10657.259124038548
2022-08-11,10606.549942614969
2022-08-12,10791.50782198727
2022-08-15,10876.745267525095
2022-08-16,10845.131374764074
2022-08-17,10695.659433960534
2022-08-18,10754.859304519105
2022-08-19,10566.67687325819
2022-08-22,10304.97001694447
2022-08-23,10289.812177630034
2022-08-24,10335.104067006172
2022-08-25,10525.598269399636
2022-08-26,10152.771564561654
2022-08-29,10063.604497686332
2022-08-30,9971.49769633561
2022-08-31,9916.845856076552
2022-09-01,9877.114870704465
2022-09-02,9768.630512671938
2022-09-06,9696.119044738745
2022-09-07,9895.961726105632
2022-09-08,9982.497367514592
2022-09-09,10138.948767052481
2022-09-12,10194.24591206789
2022-09-13,9737.8247379065
2022-09-14,9807.478989456702
2022-09-15,9701.609624410123
2022-09-16,9698.739395929555
2022-09-19,9761.780421757672
2022-09-20,9653.373642949255
2022-09-21,9537.245315269782
2022-09-22,9420.553147458293
2022-09-23,9290.938709468614
2022-09-26,9209.394022950299
2022-09-27,9226.638488862767
2022-09-28,9485.262526643428
2022-09-29,9284.472508696866
2022-09-30,9148.687577818386
2022-10-03,9389.718916960077
2022-10-04,9640.854570616435
2022-10-05,9640.302574289195
2022-10-06,9569.734166492479
2022-10-07,9255.660688591723
2022-10-10,9116.489639084932
2022-10-11,8985.966911784657
2022-10-12,8953.30897121413
2022-10-13,9138.912354589675
2022-10-14,8901.680130229983
2022-10-17,9117.275582583172
2022-10-18,9175.861370877768
2022-10-19,9139.36669980163
2022-10-20,9111.97368518109
2022-10-21,9359.770736837429
2022-10-24,9426.985592860585
2022-10-25,9588.359690478603
2022-10-26,9560.638783784436
2022-10-27,9461.97164364167
2022-10-28,9709.91037962333
2022-10-31,9598.7507495217
2022-11-01,9583.238879348839
2022-11-02,9321.913316984632
2022-11-03,9158.33046120675
2022-11-04,9347.987867374683
2022-11-07,9445.189370252952
2022-11-08,9584.184285324203
2022-11-09,9426.38394721057
2022-11-10,10063.302189918166
2022-11-11,10215.681557705953
2022-11-14,10158.574580452696
2022-11-15,10335.36148634571
2022-11-16,10160.777137546065
2022-11-17,10133.4309151713
2022-11-18,10130.686781162301
2022-11-21,10057.544277246492
2022-11-22,10221.721026566875
2022-11-23,10293.608357085888
2022-11-25,10237.334102076813
2022-11-28,10095.580853712388
2022-11-29,10058.00762824071
2022-11-30,10507.736473192765
2022-12-01,10561.512007067595
2022-12-02,10522.862272632723
2022-12-05,10366.875984863751
2022-12-06,10222.801141291993
2022-12-07,10235.113016483632
2022-12-08,10395.783882462965
2022-12-09,10314.347637724888
2022-12-12,10428.633545425368
2022-12-13,10547.183289274837
2022-12-14,10476.882872019049
2022-12-15,10140.005174485057
2022-12-16,10068.139679654667
2022-12-19,9952.549216666745
2022-12-20,9945.142159945595
2022-12-21,10102.367858906866
2022-12-22,9899.243073330597
2022-12-23,9893.739988034575
2022-12-27,9805.598283522202
2022-12-28,9685.492604424157
2022-12-29,9907.679069789123
2022-12-30,9890.156254852509
2023-01-03,9864.85673935865
2023-01-04,10026.606802756347
2023-01-05,9902.427843653142
2023-01-06,10221.207456506343
2023-01-09,10260.26569500268
2023-01-10,10350.837997282077
2023-01-11,10455.369252529286
2023-01-12,10514.472029288443
2023-01-13,10569.158752909116
2023-01-17,10556.056682564116
2023-01-18,10458.483209719387
2023-01-19,10318.98568477657
2023-01-20,10578.927474851966
2023-01-23,10812.07969827147
2023-01-24,10797.153622065956
2023-01-25,10807.563414070913
2023-01-26,10925.82532320312
2023-01-27,10912.39159500072
2023-01-30,10753.204538238464
2023-01-31,10885.826469041052
2023-02-01,11158.33788528657
2023-02-02,11294.12112411913
2023-02-03,11106.9072761971
2023-02-06,11038.691287083564
2023-02-07,11246.402342208115
2023-02-08,11049.800948459033
2023-02-09,11001.8465119624
2023-02-10,10898.64267650346
2023-02-13,11075.163668524521
2023-02-14,11143.188151486236
2023-02-15,11178.412485059835
2023-02-16,10967.083336156447
2023-02-17,10913.18531292155
2023-02-21,10703.659005358842
2023-02-22,10683.275875112166
2023-02-23,10820.226306157383
2023-02-24,10641.110477043294
2023-02-27,10692.427684847495
2023-02-28,10676.80070186426
2023-03-01,10632.749288669422
2023-03-02,10718.04127392657
2023-03-03,10882.735563376535
2023-03-06,10851.063604154926
2023-03-07,10703.109278409247
2023-03-08,10804.11344152886
2023-03-09,10618.42836680602
2023-03-10,10498.22777484175
2023-03-13,10566.488172664916
2023-03-14,10761.699569011773
2023-03-15,10728.27041624773
2023-03-16,10958.305610427105
2023-03-17,10907.482428181745
2023-03-20,11011.248149625777
2023-03-21,11042.255428838704
2023-03-22,10902.10602179342
2023-03-23,11095.289282684085
2023-03-24,11114.7645842672
2023-03-27,11045.980041379198
2023-03-28,11021.725129223323
2023-03-29,11205.279680005857
2023-03-30,11313.09468252668
2023-03-31,11444.59833779852
2023-04-03,11437.074900882555
2023-04-04,11368.129793071123
2023-04-05,11299.14696285124
2023-04-06,11291.58917608092
2023-04-10,11324.744121135334
2023-04-11,11290.01908692137
2023-04-12,11182.38113474207
2023-04-13,11320.013137266216
2023-04-14,11255.951636937234
2023-04-17,11262.005882096375
2023-04-18,11284.93310060823
2023-04-19,11239.447195042067
2023-04-20,11227.633900484834
2023-04-21,11228.907645850608
2023-04-24,11237.159203665755
2023-04-25,11004.053353691752
2023-04-26,10973.628531180899
2023-04-27,11138.025853764402
2023-04-28,11238.690677313038
2023-05-01,11256.36118341019
2023-05-02,11158.525830923649
2023-05-03,11089.744384240603
2023-05-04,11052.430369022024
2023-05-05,11226.946363511495
2023-05-08,11200.046293990825
2023-05-09,11120.295702414182
2023-05-10,11218.928398847747
2023-05-11,11194.740450205536
2023-05-12,11174.737676645247
2023-05-15,11290.786912589074
2023-05-16,11239.547025535889
2023-05-17,11351.61570096861
2023-05-18,11576.49463714702
2023-05-19,11538.853862042639
2023-05-22,11522.498514549792
2023-05-23,11372.482723933617
2023-05-24,11283.364481075436
2023-05-25,11576.682293182823
2023-05-26,11886.805596677139
2023-05-30,11926.738179887936
2023-05-31,11848.82209652102
2023-06-01,11984.113702235558
2023-06-02,12050.352144016972
2023-06-05,12019.05473746324
2023-06-06,12011.78624442396
2023-06-07,11902.045803582909
2023-06-08,12045.641474490532
2023-06-09,12044.830511123282
2023-06-12,12247.545227635857
2023-06-13,12410.447134050137
2023-06-14,12536.836203269477
2023-06-15,12628.534508058856
2023-06-16,12556.255839790956
2023-06-20,12512.668982060975
2023-06-21,12367.363574500434
2023-06-22,12412.637665649429
2023-06-23,12288.733527129323
2023-06-26,12212.374609046754
2023-06-27,12398.874561834622
2023-06-28,12367.521948723479
2023-06-29,12353.339716891445
2023-06-30,12540.513079950852
2023-07-03,12565.8861152474
2023-07-05,12493.165451704504
2023-07-06,12359.200595653365
2023-07-07,12323.752664289523
2023-07-10,12475.196025050365
2023-07-11,12492.319305664558
2023-07-12,12676.754887217365
2023-07-13,12857.78170479085
2023-07-14,12806.072988212152
2023-07-17,12955.947469024142
2023-07-18,13038.402542714835
2023-07-19,13020.147703909699
2023-07-20,12753.081587018252
2023-07-21,12768.189000932625
2023-07-24,12769.577133497703
2023-07-25,12870.614593579248
2023-07-26,12794.253755286001
2023-07-27,12824.043035977349
2023-07-28,13043.307583082298
2023-07-31,13059.219848539386
2023-08-01,13005.443877640855
2023-08-02,12737.55661839078
2023-08-03,12757.814243303443
2023-08-04,12714.060493277613
2023-08-07,12860.963831413159
2023-08-08,12763.581120537814
2023-08-09,12615.515601436191
2023-08-10,12640.395384802598
2023-08-11,12493.222521392763
2023-08-14,12669.217299321665
2023-08-15,12558.41276675926
2023-08-16,12405.175684497357
2023-08-17,12290.4536943046
2023-08-18,12301.57375322072
2023-08-21,12523.405412214252
2023-08-22,12475.083826561933
2023-08-23,12686.260268091157
2023-08-24,12476.234023356787
2023-08-25,12562.475479084596
2023-08-28,12657.51526599413
2023-08-29,12912.8950519477
2023-08-30,12969.558921863003
2023-08-31,12988.648324523629
2023-09-01,12995.984876699407
2023-09-05,12954.409776325561
2023-09-06,12866.17716481005
2023-09-07,12763.903270486844
2023-09-08,12741.74594492469
2023-09-11,12801.2403642866
2023-09-12,12669.382556493854
2023-09-13,12676.749091678306
2023-09-14,12735.354515961442
2023-09-15,12485.225937932617
2023-09-18,12521.257126535986
2023-09-19,12484.065716754129
2023-09-20,12338.255065239739
2023-09-21,12139.080387896147
2023-09-22,12191.7569010249
2023-09-25,12234.012832264654
2023-09-26,12086.890074487299
2023-09-27,12105.536388924867
2023-09-28,12198.955130626502
2023-09-29,12201.057303109
2023-10-02,12239.337995178832
2023-10-03,12035.271188531044
2023-10-04,12177.681063295995
2023-10-05,12174.828855799711
2023-10-06,12368.889958670148
2023-10-09,12392.91956507097
2023-10-10,12471.444575652005
2023-10-11,12573.061093361257
2023-10-12,12527.564332271397
2023-10-13,12383.140515049368
2023-10-16,12518.419568122215
2023-10-17,12417.621836177128
2023-10-18,12230.005248520747
2023-10-19,12169.871563313374
2023-10-20,12028.48716580563
2023-10-23,12055.32442308918
2023-10-24,12173.601795232928
2023-10-25,11880.226626655
2023-10-26,11754.78418300774
2023-10-27,11744.576638073724
2023-10-30,11841.258869276167
2023-10-31,11905.607805414744
2023-11-01,12066.153546721529
2023-11-02,12298.218472109207
2023-11-03,12505.121019534252
2023-11-06,12532.274764255
2023-11-07,12585.2347087396
2023-11-08,12600.02590718718
2023-11-09,12495.734811164592
2023-11-10,12768.090429792874
2023-11-13,12724.954897177071
2023-11-14,13023.658089369203
2023-11-15,13046.249089125633
2023-11-16,13052.59553520758
2023-11-17,13082.350917617177
2023-11-20,13251.16628774586
2023-11-21,13167.723835587083
2023-11-22,13177.899710536361
2023-11-24,13184.844584805736
2023-11-27,13157.45344318426
2023-11-28,13143.035403763757
2023-11-29,13198.372599610064
2023-11-30,13166.970758751453
2023-12-01,13232.583211205372
2023-12-04,13104.421913077475
2023-12-05,13091.807879891416
2023-12-06,13020.765001302349
2023-12-07,13184.060340977154
2023-12-08,13213.139371882167
2023-12-11,13421.981767691956
2023-12-12,13538.802846121887
2023-12-13,13815.645936802366
2023-12-14,13854.447678380986
2023-12-15,13897.273006821244
2023-12-18,13972.055688547158
2023-12-19,14056.942097632038
2023-12-20,13800.298406075543
2023-12-21,13997.766817665299
2023-12-22,14014.064696501753
2023-12-26,14124.360783399969
2023-12-27,14160.59594432674
2023-12-28,14160.30336059693
2023-12-29,14100.59931615363
2024-01-02,13839.225649555108
2024-01-03,13686.58053171393
2024-01-04,13668.635666317927
2024-01-05,13692.016648807707
2024-01-08,14007.033358601393
2024-01-09,14035.891023196426
2024-01-10,14104.930908632748
2024-01-11,14185.662578058093
2024-01-12,14205.899348065854
2024-01-16,14181.804627530753
2024-01-17,14085.374793484634
2024-01-18,14304.88330443398
2024-01-19,14618.284568200324
2024-01-22,14662.659903409287
2024-01-23,14736.039005811097
2024-01-24,14869.967124691933
2024-01-25,14925.14088114938
2024-01-26,14747.649422643393
2024-01-29,14921.369940070512
2024-01-30,14859.22002382322
2024-01-31,14668.513448788126
2024-02-01,14855.421947010705
2024-02-02,15018.879524274993
2024-02-05,15122.616286709535
2024-02-06,15046.171445746524
2024-02-07,15148.096139553449
2024-02-08,15180.728289834535
2024-02-09,15381.056403595552
2024-02-12,15341.759842252246
2024-02-13,15099.476795876695
2024-02-14,15347.78474230251
2024-02-15,15405.131399314796
2024-02-16,15318.642066588462
2024-02-20,15152.721882165117
2024-02-21,15086.156134558367
2024-02-22,15711.569872049118
2024-02-23,15692.918041348863
2024-02-26,15738.802505005508
2024-02-27,15735.812717216904
2024-02-28,15612.475893012237
2024-02-29,15737.282815877377
2024-03-01,16104.28674302583
2024-03-04,16167.153911833517
2024-03-05,15915.213929305435
2024-03-06,16100.211448528122
2024-03-07,16399.8847579589
2024-03-08,16032.75322329382
2024-03-11,15957.20530407161
2024-03-12,16265.380607795169
2024-03-13,16134.00941945134
2024-03-14,15988.263722600836
2024-03-15,15849.370267578122
2024-03-18,15956.044061693658
2024-03-19,16018.65447765901
2024-03-20,16200.603553256853
2024-03-21,16332.941919440107
2024-03-22,16385.19489671597
2024-03-25,16344.117836112717
2024-03-26,16225.000276575698
2024-03-27,16245.357378388615
2024-03-28,16244.354441669566
2024-04-01,16253.228534957663
2024-04-02,16067.150301764686
2024-04-03,16071.049224102488
2024-04-04,15797.14065350805
2024-04-05,15993.542641272465
2024-04-08,15977.579446697642
2024-04-09,15989.242247703682
2024-04-10,15850.788579121097
2024-04-11,16113.320981673713
2024-04-12,15797.057626727345
2024-04-15,15575.38349756625
2024-04-16,15630.805164041074
2024-04-17,15358.51228386814
2024-04-18,15265.671563254487
2024-04-19,14817.927462902437
2024-04-22,15018.562741888101
2024-04-23,15293.491483861493
2024-04-24,15237.46822735647
2024-04-25,15303.281930889114
2024-04-26,15575.691171239234
2024-04-29,15627.169066422051
2024-04-30,15369.470474951218
2024-05-01,15154.843233854926
2024-05-02,15378.00018277653
2024-05-03,15699.839039879325
2024-05-06,15939.982493184692
2024-05-07,15909.603117720315
2024-05-08,15913.344832480005
2024-05-09,15910.080909536084
2024-05-10,15990.009412901994
2024-05-13,16023.470663874792
2024-05-14,16156.079022731736
2024-05-15,16496.450093014497
2024-05-16,16439.042153190207
2024-05-17,16377.090105955167
2024-05-20,16573.99474387741
2024-05-21,16569.108568754265
2024-05-22,16547.809558678277
2024-05-23,16682.137802177775
2024-05-24,16797.60272920356
2024-05-28,16983.012423072123
2024-05-29,16852.159017274735
2024-05-30,16656.555963247
2024-05-31,16663.44133752688
2024-06-03,16820.19585275121
2024-06-04,16859.87702213673
2024-06-05,17310.8340216245
2024-06-06,17273.699715189425
2024-06-07,17211.418029606913
2024-06-10,17348.74476052672
2024-06-11,17359.578365933205
2024-06-12,17635.585410586566
2024-06-13,17798.597066137692
2024-06-14,17907.832006407512
2024-06-17,18081.13112648866
2024-06-18,18259.405483104416
2024-06-20,18006.657221004556
2024-06-21,17851.444182478775
2024-06-24,17480.10680566002
2024-06-25,17802.198947140318
2024-06-26,17803.40478826761
2024-06-27,17769.672636492094
2024-06-28,17747.546731961986
2024-07-01,17803.300838031522
2024-07-02,17874.417339512085
2024-07-03,18116.8583121634
2024-07-05,18167.686955341633
2024-07-08,18276.709769010104
2024-07-09,18376.257533209264
2024-07-10,18633.2085420164
2024-07-11,18207.23935351444
2024-07-12,18327.44957229469
2024-07-15,18306.387243706613
2024-07-16,18355.199379884547
2024-07-17,17673.592534427862
2024-07-18,17683.04972068657
2024-07-19,17441.658279709845
2024-07-22,17889.09716256782
2024-07-23,17751.380641175092
2024-07-24,17161.724411443607
2024-07-25,17020.035045957182
2024-07-26,17198.129878069947
2024-07-29,17151.311881302823
2024-07-30,16807.539925893707
2024-07-31,17568.59236246432
2024-08-01,17014.388171842973
2024-08-02,16498.349056913674
2024-08-05,15992.993864204323
2024-08-06,16263.817065026158
2024-08-07,15966.279636608551
2024-08-08,16605.61742856663
2024-08-09,16636.088072297665
2024-08-12,16753.050039425023
2024-08-13,17282.61884443151
2024-08-14,17358.682879081265
2024-08-15,17837.50115810532
2024-08-16,17894.714772122064
2024-08-19,18202.71579775961
2024-08-20,18088.732273356945
2024-08-21,18228.330359341588
2024-08-22,17860.969145840812
2024-08-23,18142.026431786813
2024-08-26,17947.74213605531
2024-08-27,18067.016459704937
2024-08-28,17852.882510505617
2024-08-29,17691.277331509744
2024-08-30,17909.006035267663
2024-09-03,17111.985997117485
2024-09-04,17067.823810338065
2024-09-05,17023.726993881584
2024-09-06,16577.752943478707
2024-09-09,16840.135773220332
2024-09-10,16970.980214140032
2024-09-11,17472.416928364666
2024-09-12,17611.53787633449
2024-09-13,17753.124538525117
2024-09-16,17672.588103090275
2024-09-17,17636.97683086698
